index,tempo,duration_m,time_signature,energy,n_unique_chords,n_difficult_chords,chord_per_min
1236,157.99,4.1548,4.0,0.629,7,1,52.228747472802546
1237,73.894,4.260133333333333,4.0,0.175,6,0,12.91039404087509
1238,79.953,3.3015499999999998,4.0,0.745,4,1,14.235737759537187
1239,82.974,2.0253666666666668,4.0,0.434,6,2,51.348726979476965
1240,170.426,4.196883333333333,3.0,0.162,36,32,13.104962809704027
1241,116.122,2.6722166666666665,4.0,0.47,7,3,25.07281719920416
1242,139.999,2.00045,4.0,0.251,4,0,20.495388537579046
1243,111.453,5.744883333333333,4.0,0.32,5,0,18.45120150394699
1244,99.98,4.702883333333333,4.0,0.0256,4,1,22.751999659783184
1245,153.6,1.4777833333333334,4.0,0.832,36,32,84.58614817237529
1246,159.375,3.324883333333333,4.0,0.161,9,2,27.970906247337002
1247,122.73,1.2802166666666668,4.0,0.585,7,1,27.339122283988385
1248,89.643,2.5549000000000004,1.0,0.63,5,0,27.006927864104266
1249,80.609,4.313116666666667,4.0,0.652,9,0,16.92511602205675
1250,85.139,6.516,4.0,0.453,14,14,17.341927562922038
1251,109.7,2.8871166666666666,3.0,0.3,20,17,44.33489005755454
1252,144.023,3.834883333333333,4.0,0.739,7,1,18.7750170583199
1253,98.094,4.200433333333334,4.0,0.562,4,2,16.188805916849848
1254,115.823,10.038283333333334,3.0,0.298,9,9,10.360337175845139
1255,80.907,3.5693333333333332,4.0,0.428,7,3,28.296600672394472
1256,100.066,3.4797833333333332,4.0,0.613,4,0,22.702562899031072
1257,89.895,2.8160000000000003,4.0,0.611,5,1,44.38920454545454
1258,135.827,3.252216666666667,4.0,0.342,6,4,17.21902497271092
1259,85.031,3.7022166666666667,4.0,0.346,8,1,39.97605038422927
1260,130.033,2.70755,4.0,0.427,4,1,22.52959317464128
1261,135.193,4.80445,4.0,0.373,6,1,10.198878123406425
1262,75.602,4.760566666666667,4.0,0.38,4,0,21.846138764992965
1263,149.043,3.6222166666666666,4.0,0.894,5,0,27.331330262776476
1264,111.689,3.302216666666667,4.0,0.0947,10,5,28.768554455845315
1265,153.398,3.3891166666666668,4.0,0.905,3,0,14.753106758398205
1266,99.958,3.8777833333333334,4.0,0.475,7,6,10.057292181529826
1267,128.26,3.5824833333333337,4.0,0.505,5,1,15.631614941218613
1268,97.871,4.122,4.0,0.502,11,6,23.04706453178069
1269,127.092,3.77955,4.0,0.812,8,0,32.54355677263166
1270,120.471,5.943783333333333,4.0,0.752,4,1,23.049292397939585
1271,77.56,2.1308833333333332,4.0,0.563,14,4,45.52102805565767
1272,72.795,3.5637833333333333,4.0,0.28,14,6,27.21826523310901
1273,82.979,3.5281000000000002,4.0,0.676,11,9,11.337547121680224
1274,166.553,4.713116666666666,4.0,0.452,61,52,36.70607206130409
1275,93.988,3.909783333333333,4.0,0.862,10,2,9.974977300532426
1276,148.013,4.1735500000000005,4.0,0.492,7,7,28.752500868565125
1277,130.879,4.415116666666666,4.0,0.54,14,6,54.13220488699808
1278,134.17,3.8062166666666664,3.0,0.593,2,0,11.297307475051781
1279,131.285,4.532666666666667,4.0,0.782,13,3,39.04986027356964
1280,150.845,3.6300000000000003,4.0,0.813,17,15,22.865013774104682
1281,136.302,3.7135499999999997,4.0,0.863,6,1,57.35751504624955
1282,111.963,3.0344333333333333,4.0,0.741,6,1,16.807091933694373
1283,106.574,5.018883333333333,4.0,0.241,3,0,40.8457392580687
1284,79.009,4.16285,4.0,0.491,12,1,16.0947427843905
1285,115.047,4.283333333333333,4.0,0.758,6,3,30.350194552529185
1286,150.953,4.03645,4.0,0.457,5,1,18.58068352141114
1287,90.907,3.8813,1.0,0.403,19,17,23.188107077525572
1288,111.665,5.053333333333333,4.0,0.589,6,1,29.881266490765174
1289,77.344,3.7174,4.0,0.533,5,0,32.011621025447894
1290,78.088,3.387783333333333,5.0,0.233,17,15,14.758913153635367
1291,135.942,5.9828833333333336,4.0,0.953,22,19,16.212918520334398
1292,87.763,3.2548833333333334,4.0,0.0988,25,18,31.951990086690255
1293,107.819,3.59755,4.0,0.348,6,1,14.732248335672889
1294,104.996,4.342,4.0,0.546,3,0,20.497466605251038
1295,127.784,4.732433333333334,4.0,0.293,11,4,23.03254844230945
1296,82.755,3.072216666666667,4.0,0.529,41,41,55.98563469373362
1297,139.902,3.2582166666666668,3.0,0.427,13,7,38.97837774242556
1298,83.156,2.4909666666666666,4.0,0.372,17,5,21.678331036143934
1299,142.486,2.3744500000000004,5.0,0.529,4,2,33.69201288719492
1300,97.188,5.6371166666666666,4.0,0.794,6,0,32.286009100397074
1301,137.797,2.9886666666666666,4.0,0.957,12,7,45.17064465759536
1302,79.764,4.8853333333333335,4.0,0.206,32,25,41.552947598253276
1303,139.954,3.7557166666666664,4.0,0.864,20,9,49.790763413995556
1304,94.043,4.132216666666666,4.0,0.319,7,1,16.698059556412417
1305,79.456,3.5517833333333333,4.0,0.363,7,4,15.766727512470261
1306,108.355,1.9222166666666667,4.0,0.278,7,3,16.647446957939184
1307,152.165,4.41755,4.0,0.873,5,0,34.18184287670768
1308,119.18,4.261333333333334,4.0,0.427,7,0,18.538798498122652
1309,94.926,3.4817833333333335,4.0,0.488,5,0,20.104639863671395
1310,136.01,8.553116666666666,4.0,0.677,30,11,9.937897881279145
1311,143.302,2.8981500000000002,4.0,0.832,6,3,14.14695581664165
1312,90.052,3.253333333333333,4.0,0.862,4,0,32.88934426229508
1313,106.966,3.4553333333333334,4.0,0.653,25,25,37.044182905653095
1314,129.252,4.899783333333334,4.0,0.137,5,4,14.4904366519608
1315,102.221,2.0051833333333335,4.0,0.0751,13,5,45.88109150451746
1316,76.497,3.086,4.0,0.104,12,6,31.432274789371355
1317,151.505,5.206,4.0,0.524,9,3,25.35535920092201
1319,85.028,3.4242166666666667,4.0,0.412,7,2,35.3365489917402
1320,99.988,3.698,4.0,0.711,4,0,26.230394808004327
1321,129.964,3.8522166666666666,4.0,0.783,4,0,18.43094668437653
1322,129.863,5.363783333333333,4.0,0.194,11,11,13.42336099830033
1323,129.449,5.837783333333333,4.0,0.574,8,0,16.615895873719193
1324,121.459,3.74555,4.0,0.421,97,84,46.455126750410486
1325,171.947,4.040016666666667,4.0,0.67,6,2,14.108852686251293
1326,105.754,4.715783333333333,4.0,0.753,3,1,16.964307803228166
1327,103.019,4.1193333333333335,4.0,0.635,5,0,51.22188056319793
1328,107.989,4.316450000000001,4.0,0.379,16,7,19.923779958067392
1329,134.326,3.1902166666666667,4.0,0.541,31,23,52.347541703019125
1330,182.082,4.300416666666666,3.0,0.307,8,3,23.021025094467593
1331,88.591,2.598,4.0,0.446,4,0,13.471901462663588
1332,113.312,2.4948833333333336,4.0,0.331,12,1,23.247580047163193
1333,156.271,3.490216666666667,4.0,0.865,15,6,17.763940156532783
1334,145.904,5.707116666666667,4.0,0.323,5,0,12.791047434927735
1335,128.548,3.17245,3.0,0.248,5,1,31.20616558180586
1336,84.248,2.1582166666666667,4.0,0.391,43,39,56.52815210088576
1337,104.252,3.7866666666666666,4.0,0.383,8,0,36.70774647887324
1338,105.844,1.7154333333333334,3.0,0.621,7,0,36.72541437537648
1339,170.34,1.924,4.0,0.876,14,6,56.13305613305614
1340,120.138,0.7148833333333333,4.0,0.204,5,2,40.56605973002588
1341,89.974,5.426666666666667,4.0,0.433,4,0,17.69041769041769
1342,119.984,3.534883333333333,4.0,0.828,11,11,29.138161089710646
1343,149.881,3.2544666666666666,4.0,0.723,10,1,19.665280537517667
1344,81.446,3.058883333333333,4.0,0.16,5,2,31.05708510186179
1345,81.985,3.4793000000000003,4.0,0.369,5,0,20.118989451901243
1346,122.32,5.109183333333333,3.0,0.203,30,24,38.55802134065784
1347,123.829,3.6459166666666665,4.0,0.45,13,6,18.651002262805424
1348,70.082,1.3381166666666668,4.0,0.0396,6,0,122.56031487040242
1349,115.958,3.9302166666666665,4.0,0.657,4,0,18.574039599173922
1350,84.088,5.450666666666667,4.0,0.555,7,3,25.86839530332681
1351,176.032,3.5266666666666664,4.0,0.647,5,0,17.580340264650285
1352,154.1,5.77245,3.0,0.529,5,0,9.528016700014724
1353,167.952,4.25,5.0,0.802,5,1,19.529411764705884
1354,167.026,3.492,4.0,0.836,3,0,29.209621993127147
1355,83.017,1.2826666666666666,3.0,0.182,25,19,28.846153846153847
1356,121.071,5.505116666666667,4.0,0.261,4,1,15.98512898606448
1357,144.95,2.9233333333333333,4.0,0.803,5,2,15.051311288483467
1358,133.682,4.245333333333333,4.0,0.56,6,3,4.0043969849246235
1359,129.767,2.8613333333333335,4.0,0.805,6,0,41.58900279589935
1360,89.911,2.634,4.0,0.479,13,12,41.76157934700076
1361,118.917,2.984666666666667,4.0,0.235,3,0,23.788251060978332
1362,143.896,2.8960166666666667,4.0,0.609,13,9,36.947301178054914
1363,77.275,4.08445,4.0,0.119,28,18,29.134889642424316
1364,95.477,3.95,4.0,0.533,7,4,28.860759493670884
1365,75.05,3.6633333333333336,4.0,0.936,4,0,17.743403093721565
1366,106.574,5.018883333333333,4.0,0.241,10,6,24.10894853768933
1367,109.769,4.922633333333334,4.0,0.126,49,46,22.14262014233574
1368,91.405,3.7177833333333337,4.0,0.29,19,17,22.325131014448573
1369,121.645,3.6811166666666666,4.0,0.302,5,0,19.559282283002894
1370,97.988,4.41555,4.0,0.71,27,25,24.006069459070787
1371,144.211,3.0050666666666666,4.0,0.242,18,12,57.236666962463396
1372,81.208,1.9968833333333333,4.0,0.351,12,4,39.06086985552486
1373,127.985,4.132216666666666,4.0,0.874,11,5,23.958085450504775
1374,109.936,3.7104500000000002,4.0,0.466,12,11,52.823781482030476
1375,102.819,3.4409833333333335,4.0,0.343,6,1,24.992855724381112
1376,94.605,2.5577833333333335,4.0,0.432,5,1,43.78791531729948
1377,169.515,3.490666666666667,4.0,0.696,4,0,22.918258212375857
1378,130.145,3.4822166666666665,4.0,0.59,13,8,23.835392207071166
1379,137.688,4.886383333333333,4.0,0.913,7,2,36.83706081184789
1380,107.01,3.078866666666667,4.0,0.657,3,0,16.23974189636879
1381,167.936,5.734216666666667,4.0,0.462,28,21,34.70395549522893
1382,140.649,2.4806666666666666,4.0,0.221,4,0,24.18704649287826
1383,110.522,4.252666666666666,4.0,0.582,4,0,14.579087631290172
1384,89.643,2.5549000000000004,1.0,0.63,8,3,28.18114211906532
1385,75.002,3.7001,4.0,0.561,14,5,31.891029972162915
1386,95.045,3.870883333333333,4.0,0.404,6,0,19.8921004249676
1387,126.032,1.8700833333333333,4.0,0.496,5,0,32.618867251904994
1388,129.173,2.55755,4.0,0.639,8,3,26.587945494711736
1389,159.919,4.403783333333333,4.0,0.702,5,3,23.616057405185693
1390,148.096,4.972883333333333,4.0,0.66,4,0,27.348319050316217
1391,109.863,3.9512833333333335,4.0,0.96,7,3,15.438022245936974
1392,86.063,5.468216666666667,4.0,0.583,11,1,37.48937039193156
1393,165.983,3.0801333333333334,4.0,0.592,4,1,30.193498116964633
1394,107.768,2.44755,4.0,0.603,22,11,46.57718943433229
1395,175.038,3.71755,4.0,0.831,4,0,22.32653225914917
1396,81.486,3.0928833333333334,3.0,0.473,25,8,28.129092055417544
1397,186.427,3.258883333333333,4.0,0.581,22,19,31.299064608020135
1398,128.128,4.084883333333333,4.0,0.676,15,8,50.919446903828344
1399,152.192,2.6071166666666667,4.0,0.964,12,4,60.60334852678885
1400,100.008,3.5517833333333333,4.0,0.691,7,1,32.096552436100175
1401,134.066,3.4448833333333337,4.0,0.56,11,4,39.18855500670075
1402,146.448,5.16,4.0,0.442,11,6,21.511627906976745
1403,118.008,3.46845,4.0,0.74,4,0,22.488431431907625
1404,133.074,2.947783333333333,4.0,0.237,10,9,20.01503954949199
1405,109.012,3.6788833333333333,4.0,0.843,20,10,34.521344792124424
1406,129.565,3.8237666666666663,5.0,0.123,5,1,23.275478803622956
1407,149.206,3.910883333333333,4.0,0.854,6,2,39.88868669908333
1408,152.881,4.034683333333333,4.0,0.471,25,23,39.903999074689885
1409,157.044,4.251333333333333,4.0,0.876,11,0,36.459150070566096
1410,136.116,3.865333333333333,4.0,0.413,6,1,28.716798896171095
1411,147.986,3.74755,4.0,0.536,5,0,18.145188189617215
1412,140.071,5.2019166666666665,4.0,0.227,20,16,18.646973070823254
1413,121.065,2.25345,4.0,0.575,12,6,38.60746854822605
1414,172.323,10.111333333333333,4.0,0.821,11,0,7.911914023867608
1415,115.0,4.782033333333334,3.0,0.56,6,3,23.42099943538662
1416,99.195,4.666666666666667,1.0,0.276,13,0,61.92857142857142
1417,122.511,4.154883333333333,4.0,0.887,18,7,47.41408703814387
1418,139.798,7.072883333333333,4.0,0.377,5,2,22.338838710285525
1419,103.027,4.605333333333333,4.0,0.952,6,0,26.49102489866821
1420,130.658,2.8755499999999996,4.0,0.297,11,2,50.77289561996836
1421,130.403,5.4069666666666665,4.0,0.467,16,8,20.529070520131437
1422,120.013,3.2733333333333334,4.0,0.574,3,0,21.690427698574336
1423,90.761,2.158733333333333,3.0,0.286,33,30,76.4337111268954
1424,169.316,3.9503333333333335,4.0,0.209,7,1,19.99831237870222
1425,169.926,3.19045,4.0,0.662,5,0,16.29864125750286
1426,175.668,3.6577833333333336,4.0,0.818,6,1,33.080144167460254
1427,135.525,4.49795,4.0,0.355,5,0,13.117086672817615
1428,159.793,6.289599999999999,3.0,0.562,16,13,22.258967183922667
1429,141.996,3.7497833333333332,4.0,0.659,4,0,20.534519772253507
1430,171.961,5.125116666666667,4.0,0.703,13,7,21.85316106625215
1431,139.863,3.4817833333333335,4.0,0.838,5,1,18.95580330003303
1432,79.983,3.3756,4.0,0.459,5,0,20.144566891811827
1433,113.312,2.4948833333333336,4.0,0.331,6,1,9.619688295377873
1434,115.177,3.8826666666666667,4.0,0.947,14,7,28.846153846153847
1435,134.133,2.77355,4.0,0.638,4,0,26.680607885201276
1436,76.017,4.0873333333333335,4.0,0.153,31,26,28.869678682107324
1437,136.01,3.600216666666667,4.0,0.923,4,0,23.887451218213716
1438,81.876,4.00245,4.0,0.11,4,0,21.986533248385367
1439,119.985,3.6022166666666666,4.0,0.608,27,7,43.861881341581345
1440,95.992,4.001783333333333,4.0,0.361,39,32,41.23161757049982
1441,147.464,4.342216666666667,4.0,0.311,6,1,30.859814303754224
1442,93.06,5.464883333333333,4.0,0.609,4,0,22.690328857279663
1443,82.558,4.08195,4.0,0.544,10,4,11.759085731084408
1444,120.388,3.6126666666666667,4.0,0.336,6,3,45.94943716552869
1445,74.008,3.820666666666667,4.0,0.602,20,7,40.830570581050424
1446,95.902,4.675483333333333,4.0,0.437,7,3,25.238032431584614
1447,86.704,3.1237833333333334,4.0,0.699,11,5,24.96972154492149
1448,117.079,6.244216666666667,4.0,0.414,12,7,22.90119123562336
1449,181.874,5.6506,4.0,0.441,9,2,42.119420946448166
1450,103.971,3.8755499999999996,4.0,0.291,5,0,10.321115712608535
1451,110.259,2.838216666666667,4.0,0.561,10,6,13.388688906766571
1452,99.894,4.022883333333334,4.0,0.629,6,1,25.10637063797525
1453,113.506,2.49355,4.0,0.437,3,0,9.62483206673217
1454,89.918,4.482666666666666,3.0,0.378,5,0,32.34681737061273
1455,150.99,3.0526666666666666,4.0,0.907,8,6,36.6892334570867
1456,143.86,4.84845,4.0,0.594,12,5,31.96897977704215
1457,95.002,4.04555,4.0,0.547,11,5,32.13407324096847
1459,85.984,3.198,4.0,0.676,5,3,46.59161976235147
1460,124.072,3.798,4.0,0.826,5,0,29.225908372827803
1461,116.86,3.1579166666666665,4.0,0.111,4,0,19.316532524079694
1462,63.452,5.594449999999999,4.0,0.579,18,18,33.4259846812466
1463,106.757,5.508,4.0,0.662,6,2,18.88162672476398
1464,113.894,4.59845,4.0,0.199,6,0,15.005056051495613
1465,69.387,3.8302166666666664,4.0,0.407,5,0,10.182191607959515
1466,146.859,3.448,4.0,0.595,8,0,15.951276102088167
1467,112.78,2.7535499999999997,4.0,0.277,6,1,18.884712462094388
1468,118.449,2.55955,4.0,0.155,3,2,25.39508898048485
1469,90.039,3.62045,4.0,0.476,21,10,24.85878827217611
1470,155.096,3.0451166666666665,4.0,0.75,5,1,16.09133749664764
1471,116.362,4.153183333333334,4.0,0.388,8,3,24.318695297984274
1472,174.513,4.209333333333333,4.0,0.624,12,2,41.33671206841939
1473,86.776,3.5193333333333334,4.0,0.673,9,4,29.551051335480203
1474,122.242,3.8699999999999997,4.0,0.559,13,11,25.322997416020673
1475,122.711,4.0535499999999995,4.0,0.226,7,7,11.101380271613772
1476,131.926,4.8533333333333335,4.0,0.386,21,11,28.021978021978022
1477,142.119,5.244666666666666,3.0,0.319,7,1,25.740434727342063
1478,112.663,4.3380833333333335,4.0,0.173,4,0,20.746489425053305
1479,100.021,3.958666666666667,4.0,0.719,5,0,21.977096665543954
1480,143.805,5.132266666666666,3.0,0.402,25,17,37.60521666839863
1481,95.361,3.8744500000000004,4.0,0.555,4,0,29.939733381512212
1482,81.984,3.496,4.0,0.633,5,1,37.75743707093822
1483,137.028,3.8459999999999996,4.0,0.715,4,0,19.50078003120125
1484,84.992,4.305883333333333,4.0,0.453,7,1,29.95900957217451
1485,91.978,3.1422166666666667,4.0,0.628,5,0,20.04954039876308
1486,148.039,3.5382166666666666,4.0,0.833,5,0,16.957695260795223
1487,134.551,3.9417833333333334,4.0,0.478,45,40,39.32230335677168
1488,123.821,3.3873333333333333,4.0,0.764,13,4,21.550875811848062
1489,135.229,4.533783333333333,4.0,0.325,7,3,37.93741062468064
1490,139.506,5.696216666666667,4.0,0.389,7,1,23.173275829278495
1491,94.08,3.5326666666666666,4.0,0.156,8,1,51.802226835251936
1492,145.098,2.832666666666667,4.0,0.756,8,4,33.53730289479877
1493,92.02,2.6664499999999998,4.0,0.762,12,9,25.127041572127737
1494,85.012,4.336216666666667,4.0,0.521,5,0,15.912488997705372
1495,74.979,2.0630333333333333,4.0,0.526,37,25,50.8959299413485
1496,107.019,3.7377833333333332,4.0,0.436,7,0,28.62659240993994
1497,127.372,3.136,4.0,0.411,13,3,33.80102040816326
1498,122.159,3.92,4.0,0.973,10,4,86.98979591836735
1499,113.664,3.492,4.0,0.7,12,7,31.214203894616265
1500,88.934,4.38755,4.0,0.52,13,9,34.41556221581521
1501,150.537,4.46155,3.0,0.592,10,2,18.15512546088243
1502,68.775,2.875,4.0,0.00908,12,4,41.391304347826086
1503,140.411,2.6277833333333334,4.0,0.241,11,3,20.930188308269962
1504,90.024,2.39835,4.0,0.77,7,2,26.268059290762398
1505,159.323,5.589766666666667,3.0,0.589,4,0,29.33932841561663
1506,135.002,3.97645,4.0,0.979,7,2,17.85512203095726
1507,125.135,3.61555,4.0,0.711,5,0,30.42414017231127
1508,78.703,3.3666666666666667,4.0,0.325,4,1,15.148514851485148
1509,184.086,4.177116666666667,4.0,0.638,8,2,17.954968937903736
1510,129.992,3.1390666666666664,1.0,0.559,4,0,29.308074586926054
1511,120.02,2.6061833333333335,4.0,0.423,3,0,13.429600117668876
1512,93.568,3.8048833333333336,4.0,0.481,9,0,24.967914040290328
1513,75.033,3.746,4.0,0.902,6,1,24.559530165509877
1514,140.273,4.261116666666667,4.0,0.44,33,19,37.54884283071338
1515,146.878,3.6326666666666667,3.0,0.495,10,4,17.06735180767113
1516,128.015,4.282666666666667,4.0,0.593,8,5,24.283935242839352
1517,176.395,3.5905,3.0,0.323,9,0,29.80086338950007
1518,121.256,4.1160000000000005,4.0,0.346,28,21,14.577259475218657
1519,77.872,3.302333333333333,4.0,0.303,5,1,34.823861915817105
1520,104.908,4.067783333333334,4.0,0.584,6,1,25.32091597798965
1521,85.049,4.808866666666666,4.0,0.397,4,0,19.339276059501202
1522,90.105,2.9858833333333332,4.0,0.868,9,0,19.4247375148616
1523,107.231,3.6811166666666666,4.0,0.79,4,0,54.059682976633
1524,104.655,5.577783333333333,4.0,0.9,5,0,32.450166882303904
1525,199.663,3.8671166666666665,4.0,0.777,22,15,31.28946200226698
1526,136.198,3.477533333333333,4.0,0.237,54,40,48.59766501159826
1527,160.9,4.449333333333333,4.0,0.433,18,11,26.520827090200783
1528,148.835,5.244383333333333,4.0,0.473,23,17,23.644343313322505
1529,91.854,4.569333333333334,4.0,0.854,8,0,44.6454625036475
1530,151.834,3.817333333333333,4.0,0.673,4,0,14.931889626266155
1531,81.308,2.03445,4.0,0.497,5,1,29.49200029492
1532,94.473,4.8357833333333335,4.0,0.467,8,2,15.302587998497312
1533,147.3,2.9825,4.0,0.411,8,2,17.099748533109807
1534,129.976,3.503333333333333,4.0,0.502,5,0,20.837297811607996
1535,127.361,3.5028833333333336,4.0,0.767,5,2,34.54297174232656
1536,171.374,5.441116666666667,4.0,0.744,3,0,23.157011275259062
1537,100.021,3.958666666666667,4.0,0.719,16,12,27.281913102054563
1538,157.165,3.7148833333333333,3.0,0.479,19,10,36.60949424163164
1539,121.855,2.94755,4.0,0.897,2,0,44.443690522637446
1540,51.66,5.780216666666666,4.0,0.467,10,3,25.085564843301725
1541,79.858,3.5515166666666667,3.0,0.324,9,0,25.059716271452103
1542,76.828,3.6971166666666666,3.0,0.0653,30,25,31.375801863614438
1543,97.703,2.5922,4.0,0.732,43,35,72.91104081475194
1544,145.743,3.1933333333333334,4.0,0.322,9,0,17.223382045929018
1545,134.029,5.206883333333334,4.0,0.887,16,6,30.152394426608364
1546,93.699,2.30645,4.0,0.127,19,11,62.86717683019359
1547,127.944,5.382533333333333,4.0,0.854,16,7,10.21823676583517
1548,143.994,3.9788833333333335,4.0,0.533,8,1,43.4795357156321
1549,128.128,3.976,4.0,0.179,4,0,30.432595573440643
1550,79.463,3.772666666666667,4.0,0.285,7,4,19.08464393002297
1551,174.584,4.3151166666666665,4.0,0.854,6,3,39.16464213018575
1552,118.086,4.8722166666666675,4.0,0.136,44,35,25.039937331741537
1553,171.005,3.334,4.0,0.73,4,0,19.49610077984403
1554,159.736,3.2926333333333333,4.0,0.77,9,3,17.918788406442665
1555,143.175,3.183783333333333,4.0,0.475,9,2,40.20374083244777
1556,137.29,2.9028833333333335,4.0,0.776,4,1,43.405120196586154
1557,67.461,3.8652333333333333,3.0,0.0509,27,24,31.56342437282786
1558,115.073,3.32645,4.0,0.771,5,1,36.07449382975845
1559,115.986,3.33645,4.0,0.491,18,16,10.789911432810323
1560,95.771,3.9517666666666664,4.0,0.488,7,7,24.799035030745745
1561,92.935,3.59355,4.0,0.237,8,4,23.375213924948866
1562,129.657,2.6817833333333336,4.0,0.769,8,3,13.05101704711417
1563,140.012,6.544,4.0,0.498,12,6,12.988997555012226
1564,92.04,2.26845,1.0,0.295,81,62,54.66287553175075
1565,170.125,2.8705833333333337,4.0,0.496,5,2,18.114785032078263
1566,134.007,3.515616666666667,4.0,0.481,6,6,40.675651971915784
1567,124.944,3.9302166666666665,4.0,0.72,5,0,31.295984530114964
1568,92.038,3.929116666666667,4.0,0.476,4,0,18.579239608563416
1569,78.93,4.131783333333334,4.0,0.472,6,1,15.24765335387867
1570,83.402,4.63045,4.0,0.686,12,1,13.821550821194485
1571,111.937,2.8177833333333333,3.0,0.258,7,3,17.74444451016461
1572,166.973,5.107116666666667,4.0,0.635,8,4,17.818273193941785
1573,179.947,3.5302166666666666,4.0,0.258,8,2,17.845930136488317
1574,62.52,3.537783333333333,3.0,0.475,8,3,23.46101843433035
1575,179.172,7.3506,4.0,0.39,6,4,28.160966451718227
1576,121.891,2.584216666666667,4.0,0.489,18,14,35.213765615628205
1577,143.946,5.363616666666667,4.0,0.446,7,4,18.644136263777238
1578,184.866,3.33445,3.0,0.426,6,2,26.09125942809159
1579,143.95,3.7224500000000003,4.0,0.538,4,0,39.22148047656785
1580,77.355,3.48045,4.0,0.485,5,0,24.422129322357744
1581,74.989,3.5751166666666667,4.0,0.713,6,1,36.6421608618833
1582,139.978,3.6111166666666668,4.0,0.646,5,0,27.13841978704648
1583,48.718,4.888216666666667,4.0,0.37,4,0,16.161313089640736
1584,120.324,3.26195,4.0,0.85,8,0,16.861080028817117
1585,100.153,4.887616666666667,4.0,0.239,14,9,48.69448981609987
1586,84.412,3.7546666666666666,4.0,0.902,10,3,39.15127840909091
1587,101.668,3.3157833333333335,4.0,0.659,23,14,40.412773251167394
1588,99.318,3.7814833333333335,3.0,0.335,39,32,36.75806231240827
1589,135.109,4.750666666666667,4.0,0.33,9,1,27.99607072691552
1590,128.001,8.979333333333333,4.0,0.741,5,2,5.345608434182196
1591,110.076,3.6506666666666665,4.0,0.22,5,0,26.296566837107378
1592,124.825,3.6842166666666665,4.0,0.649,4,0,9.771412285741429
1593,115.838,2.578883333333333,3.0,0.335,16,6,29.082354765951674
1594,79.946,4.302666666666667,4.0,0.483,28,23,19.057948559033157
1595,89.511,4.750883333333333,4.0,0.437,21,19,25.258460707307062
1596,115.94,3.5681333333333334,3.0,0.439,11,7,15.133963603751727
1597,116.735,3.9459999999999997,4.0,0.899,19,16,37.50633552965028
1598,115.01,4.65,4.0,0.56,6,3,27.096774193548384
1599,142.875,3.3522166666666666,4.0,0.786,9,5,12.827333157661846
1600,89.986,3.4633666666666665,4.0,0.744,4,0,34.35963080239844
1601,105.143,3.6146666666666665,4.0,0.864,4,0,26.281814828476577
1602,90.014,3.8360833333333333,4.0,0.912,5,0,19.811874090326505
1604,147.039,3.2416666666666667,4.0,0.937,6,1,34.8586118251928
1605,83.531,3.1847166666666666,4.0,0.189,8,2,36.109962686371894
1606,159.909,4.0699,4.0,0.678,5,0,26.536278532642083
1607,147.964,3.568,4.0,0.574,3,1,9.809417040358744
1608,158.0,3.4186,3.0,0.449,6,1,30.421810097700813
1609,170.094,3.110583333333333,4.0,0.83,6,2,23.468266938141294
1610,112.64,2.712216666666667,4.0,0.16,10,9,20.647317999422366
1611,85.03,4.5399,4.0,0.532,4,0,14.758034317936518
1612,138.559,3.7106666666666666,4.0,0.705,8,0,20.481494789795185
1613,87.041,3.871783333333333,4.0,0.666,10,2,32.28486442509266
1614,86.919,3.534883333333333,4.0,0.704,6,4,40.17105703630011
1615,125.637,6.052383333333333,4.0,0.458,7,0,18.835555139435428
1616,123.419,3.1613333333333333,4.0,0.85,24,19,27.836355967946016
1617,79.977,3.15,4.0,0.14,37,29,44.44444444444444
1618,143.785,2.2760333333333334,4.0,0.797,7,0,28.119096088223664
1619,121.227,3.213783333333333,4.0,0.473,14,4,31.115974422669026
1620,131.242,4.8566666666666665,4.0,0.305,24,20,35.82704186684969
1621,112.114,6.190216666666667,4.0,0.758,5,0,9.53116880669228
1622,178.081,2.962883333333333,4.0,0.841,6,2,32.738379843958306
1623,123.211,3.0060000000000002,4.0,0.712,11,6,37.25881570192947
1624,94.213,3.6868833333333333,4.0,0.677,20,7,32.819047705152954
1625,98.917,4.331116666666667,4.0,0.652,9,5,18.93276175889974
1626,81.558,4.683333333333334,4.0,0.446,6,0,40.1423487544484
1627,81.972,4.700216666666666,4.0,0.487,6,0,28.50932403825356
1628,88.059,4.081333333333333,4.0,0.768,3,2,21.806599150604377
1629,109.511,3.7468833333333333,4.0,0.668,4,0,20.01663604862708
1630,77.464,2.590883333333333,4.0,0.188,6,0,47.47415617582163
1631,129.657,2.6817833333333336,4.0,0.769,7,1,64.88219903422473
1632,104.938,4.086666666666667,4.0,0.357,14,12,23.246329526916803
1633,125.772,3.6093333333333333,4.0,0.453,5,0,33.52419652752124
1634,80.978,4.458666666666667,4.0,0.219,22,16,20.63397129186603
1635,114.512,3.578883333333333,4.0,0.824,13,8,31.8535111044879
1636,96.133,3.11645,4.0,0.683,5,0,35.617449341398064
1637,117.303,5.24445,4.0,0.386,3,0,8.389821620951674
1638,139.53,2.9571166666666664,4.0,0.345,16,5,26.377045207324706
1639,136.245,3.1135499999999996,4.0,0.784,7,3,29.227088050617468
1640,153.514,4.979783333333333,4.0,0.797,8,3,31.92909999431033
